review_id,user_id,business_id,stars,useful,funny,cool,text,date
b16asah7g3jie703DCK_zw,zLqu57M61ewyDrXcPY2IZQ,VlrSuulqTFeQfV2PToJGvg,2,1,0,0,"I had put this place on my list of things never to eat again but just last week I was going to go to Lupton's which is (was) right next door. When I realized that Lupton's was gone forever I decided to try Fung Garden one more time. My bad. I have issues with Chinese buffet places that either can not keep food at a safe temperature or keep a fresh supply of food. Fung Garden always seems to have something on the buffet that is either no longer even warm or something that has turned into something else due to heat and age. 

Do yourself a favor and pass this one by.",2011-07-13 19:16:15
ql3SUVHoMG_MaJpnHoEdlA,Xzs7mDopC3urhHL8pmOEgA,BXUqeFDqvTK2uL6sQd5YnQ,5,3,1,2,"This shiz bussin bro, got damn had me on the couch asleep. Ate my food before I could take a picture but here's the box. If you like spice this shiz is spicy bro. Be warned",2021-09-14 02:25:57
AxdkLZTu6z8PB6-jYerKhg,dbF1zaSsH00LV1-di86oNg,Bf1cdbdHXi8Omlkc7KShkg,5,2,0,1,"Um... don't know about Siam (re: Tuna D's post) but the Dragon's Den upstairs is still kickin'!

Their ""website"" is a MySpace page:
http://www.myspace.com/dragonsdennola

You need to head down an alley and then up a spiral staircase, but you'll hit the Den. The red lighting gives a great vibe. The bands are always great. Sometimes there's a cover, but its not much. Take a seat on a floor pillow, sit outside on the balcony, or dance around in the ""arena"" as I like to call it. It gets crazy here. Just go with it. Grab an Abita (the bartenders rock) and dance the night away.


PS - Dandy D., don't underestimate New Orleans. RIP? Premature. New Orleans is surviving, and having a hell of a lot of fun doing it.",2007-11-02 16:05:14
IjtosQSL0B1CyoJD4d_VlA,SC6KHoPqBbdvspScmqG99Q,BXUqeFDqvTK2uL6sQd5YnQ,3,0,0,0,"The sandwiches are pretty good but the fries seem to be hit or miss. Of the few times I have gone, the wait was over a 30 minutes just about every time which feels a little bit long for fast food. Much easier to call ahead and pick up. Not bad though.",2022-01-12 06:27:51
GuBGiWCqmsWr-kgUYeX7Mg,5N5Y_YTGia9wIaC9tch_DA,mFE9V6LPpsDRUQLEBsBRRA,5,0,0,0,"I have been ordering from this establishment for many years now. 99% of the time their food is right on with no issues and their delivery time is super fast. I enjoy their Beef with hot spicy shrimp. They offer free order of sesame chicken if you spend over $30.
Other good options 
Eggplant in garlic sauce 
Duck with house special sauce 
Any of their lo mein 
Both beef and shrimp fried rice is great. 
French fries are good on any of their platters as well. 
Chicken with sweet corn soup. 
Just to list a few of my favorites",2021-02-22 14:58:10
fCWQvtmSJ2SonnXOGRERoA,5pgddOwVDAI_UCjnUb9G2g,BXUqeFDqvTK2uL6sQd5YnQ,5,0,0,0,"Checked those place out after reading an online review.  Chicken was delicious and had just the right amount of spice- had medium.  Great customer service and restaurant was nice and clean.  We went around lunch time and food was prepared perfectly and timely. 
Highly recommend Crazy D's.",2021-01-04 20:07:38
rPS4Lq030hLBSYSu8sHWxA,XKvbfNylF6Yq8hpwqaZrhA,x2J-YIFeGZ-nsezzooVA9g,3,1,0,1,"I went to 2021 for the three courses for $35 deal on Saturday nights but I am not sure if they still offer it. It was an excellent value and the food was good. It looks as though the menu has changed so I won't get into what I ate. Another time I went was recently for lunch. We sat outside and tastes the New England Clam Chowder, Potstickers, and Sumac chicken,

The clam chowder was bad. Tasted like chicken and was thin and ""chicken"" yellow. I could have taken or left the potstickers. Not bad and not great. The Sumac chicken breast was VERY good. I rarely order chicken at restaurants. I tried a bite from nmy friend and it was flavorful and moist and well presented.

The service is decent and professional. The atmosphere indoors is very businessy like a men's social club.",2007-06-17 22:06:10
vfDF46k9Cpwt0C_a2_Ud1g,1w5bmM1qsFdQ6NbAU6ZDjQ,Bf1cdbdHXi8Omlkc7KShkg,4,1,0,1,"How I love thee.  The Thai iced tea (creamy and dessert like) is delicious, as well as their food--garlic and ginger chicken (so simple and ordinary) is a favorite and leaves your lips a'tingle and your nose slightly drippy without your ever realizing it's happened.  Sitting on the floor is comfortable; the balcony has mosquitos.",2005-07-25 04:42:48
hcw-RWH__nODhaI7WGTfkw,US3RG40I2SbGjW8SyZxCCw,BXUqeFDqvTK2uL6sQd5YnQ,5,1,0,1,Delicious and fresh chicken. Huge juicy tenders and sliders.  Great service from Sidney.,2020-09-21 23:44:31
rFHPoJAld6CBIUXuPKs0XQ,XE0TwSzSbAYekZnIJF84fg,BXUqeFDqvTK2uL6sQd5YnQ,1,2,0,0,"I don't usually leave crap reviews, but this was a bummer. 
Tried stopping in on foot at the University Ter location, owner apparently told them to close but online orders were (apparently) still available, so we placed one. When we tried to pick up, we were told that the police would be called if we didn't leave, despite showing an order number and everything. 

Luckily GrubHub has our back and is refunding the order with a promo code, so no complaints there.",2020-09-28 02:10:48
a_e53JhSMsZ5-Tu0WV4I0A,-J-ekA8rrhFV6jN5EvkLbg,mFE9V6LPpsDRUQLEBsBRRA,5,2,1,2,"This is probably one of the nicest Chinese food  places I have ever been in. Food is great, people are nice. Long time customer. Easy to communicate with. Fast and free delivery. Free food and or drinks with larger orders. I have eaten mostly all of the  beef, chicken, and seafood dishes on the menu. I have never been disappointed. 

** They say here they don't take credit cards, but that isn't true. I frequently use debit and credit cards here. 
I know China house doesn't deliver or take credit cards and that's a few doors down",2018-10-28 18:49:25
V1jJ-q9A6eyNDt4G5jxOyg,WbYQ_-LfAZmZn30FrUb3zw,Bf1cdbdHXi8Omlkc7KShkg,4,1,1,1,"I ate here a couple years ago as I was in the process of moving from ATL to LA.  A friend of mine from NOL took me here and the food was great and the sake was even better.  I was 19 and they didn't even card me.  I remember sitting on the floor with lots of pillows and thought that that was AWESOME!!

I didn't pay so I don't know how much it was....but I don't remember leaving there because I had so much sake!!",2008-07-06 14:58:12
1rusU4bYiYflnGpNJi-wlQ,uCuCpel52KyMGbtx5ijsnA,VlrSuulqTFeQfV2PToJGvg,1,0,0,0,"CLOSED.. told you so.
shame cause it used to be best Chinese in area until new owner 4 years ago.   Never kept the steam table food full always empty.  Were far from friendly. Fired all the old staff people loved for years n ran entire restaurant with owners son.  Reviews on Yelp  fortold their fate.  Wish them the Best.",2016-02-24 21:30:57
O0C3uQxlEqerpcp55Z7W-A,6exWMhNlLqbj3G8RbDPqKg,WMGc5a7s6K5xX9JPTiRppQ,3,1,0,1,"Based on the name, nobody should be surprised at what they find: decent cafeteria-style Indian food.  Curry in a Hurry makes its money during lunch hour, so the priority is efficiently moving people through the line, past the cash register, and out the door with their styrofoam boxes of hot food.  Is Curry in a Hurry the highest quality, most authentic Indian restaurant in St. Louis?  Not by a long shot.  But it's good at what it does: decent, quick downtown lunch at a reasonable price.",2008-02-06 23:50:16
2N9jG1yGdqMhjyb5jx8Pxg,6s-g2vFu12OemhiK3FJuOQ,x2J-YIFeGZ-nsezzooVA9g,3,8,8,6,"If Twenty21 was still open, I'd be in like Flynn - for drinks, that is. The venue is tops, but cooking's not the best value, even though we were last there for a $30 Restaurant Week special. I chowed down on a terrine[1] and a homemade tagliatelle[2]. My friend's summer gazpacho looked better than my tagliatelle. Ah, regrets.

Don't remember what I had for dessert - I lack a strong sweet tooth - but I somehow managed to sample all their desserts.

Thanks to the bevy of servers (Emmett, Geoffrey, Gordana, and Kourtnay) for pleasant service. Confusing with so many people, yes, but good.

[1] That dish was made of saffron potato, roasted peppers, and boquerones, plus fried potato crisps, grilled scallions, piperade, and EVOO.
[2] If you're curious: porcini mushroom fricassee, braised berkshire pork belly, and an arugula salad with aged balsamic - yes, this restaurant was buzzword-heavy.",2010-08-25 14:38:35
7xSr_Roh3y1bE7Q2QxYXHA,xcGPD8pdfyugcZ8SskvP1Q,mFE9V6LPpsDRUQLEBsBRRA,2,0,0,0,"I picked up wings for a friend. I was charged $8.70 for 6 wings , I asked to verify the price . If 4 wings is $4.70 , 8 wings is $9.40 so 6 wings should be 7.05, She rudely insisted 6 wings were $8.70. It was not my order, but if it were she would have kept those wings",2021-01-23 22:37:18
F2nXmqin_RZMTEb38s8XoQ,zOZR3F-fLi9oP5_PHFlqeQ,mFE9V6LPpsDRUQLEBsBRRA,2,0,1,0,"Back in the day, Pearl of East was the spot to order from... I don't know what the fuck happened, but the food has fell off - big time.",2019-03-12 23:17:29
Hr_XkziQlBngg5sZ_BZ5oA,SVnSstX6u2DY40CoRShUDg,BXUqeFDqvTK2uL6sQd5YnQ,2,0,0,0,"This location has never impressed me. The staff do a great job and the food is ok. However, the restaurant is ridiculously understaffed and the orders consistently take more than 30 minutes to fulfil. In my opinion, there is no excuse for that. If you want to wait an hour and a half for alright food, this is the place for you. If you are anything like me and expect the food to be prepared in a reasonable amount of time, then stay clear of the Crazy D's on university terrace. 

This Crazy D's is a huge disappointment. I have been to the restaurant numerous times and only once has my food been prepared in 20-30 minutes, which is still excessive. I would recommend Cane's or Chick-Fil-A before Crazy D's. Their quality may not be as high but at least you will get your food before the day passes. It's really a shame because the food is good, but I could not look past this.",2021-12-18 05:58:45
5fYfyk_POlMABT9SE6kZRg,iBEsxORk3f99xY-0tTG6qw,BXUqeFDqvTK2uL6sQd5YnQ,2,3,0,0,"I spotted this new location on the way to Rancho San Rafael Park. I was suuuuuuuper excited because we love the S Virginia location but it is a few miles drive. This location is less than 1-mile from our home. A little after returning from the park we placed a pickup order for combo #3. We were told it'll take about 25-minutes. The food was ready when we arrived which was about 5-minutes after their estimated time.

When we got home, my boyfriend was immediately disapppointed because the meat in the slider was a lot smaller compared to what we are used to from the other location. He also mentioned that the chicken had more ""grizzler"" than the chicken. And the tender was also small. We could normally share a combo plate because the portion were amazing, but not this time. I took a couple of bites of the small tender just to taste and it was just okay--it was dry and actually cold. I wonder if they cooked the chicken in advance, freeze them, then refry. Who knows! All we know is our order tonight was not even close to the quality from the original location. My boyfriend even said it ""has to be the worst chicken sandwich I've ever had"". We are deeply disappointed that this location didn't live up to the standard of the original location.

We will be back at Crazy D's, HOWEVER, it will only be at the original location. Sadly, this location was a let down. We were hoping to have Crazy D's more often since this location was a lot closer to home.",2021-01-03 07:57:17
fRLC8lFfYY5uz4qlzU0dEg,5pgddOwVDAI_UCjnUb9G2g,BXUqeFDqvTK2uL6sQd5YnQ,5,0,0,0,"Had the Combo #1 and the food was excellent.  I ordered medium spice and it was spicy, but not too hot.  The restaurant was clean and looked nice. The employee was busy and able to get our food out in a short amount of time.  We will be back and highly recommend Crazy D's.",2021-03-17 18:59:48
m4MFk8oqAZwuiKs8q8hifw,BTke2oI-YEfhl-z9th0gLg,Bf1cdbdHXi8Omlkc7KShkg,5,3,2,1,"My first visit to Dragon's Den, I got drunk with a vampire, some city attorney's, and dancers from Big Daddy's. The end result was the entire party being asked to leave, after the 'vampire' threw her sake cup off the balcony and nearly hit the van of our busboy. It was two-for-one sake night...Well, okay the 'vampire' turned to be a stripper named 'Squishy' with platinum blond hair and (real) filed to a point canines. 
On my last visit, I was pleasantly surprised by the the beautiful ladies of N.O.MADIC Tribal Belly dance. The perfect place for belly dancing: you're already sitting on cushions on the floor. According to their website, they're performing every Friday from 8-10PM and they've got video from a show from March '07. So rumors of Dragon's Den's demise may be premature.
Drinks are inexpensive, wait staff is friendly (as long as you don't throw things.).",2007-05-23 04:30:58
